345.435000E+0	1.786613E+1
345.280000E+0	1.803539E+1
345.125000E+0	1.827163E+1
344.960000E+0	1.810363E+1
344.785000E+0	1.838919E+1
344.625000E+0	1.824929E+1
344.460000E+0	1.825870E+1
344.305000E+0	1.840327E+1
344.150000E+0	1.812827E+1
343.985000E+0	1.874536E+1
343.820000E+0	1.862781E+1
343.640000E+0	1.801067E+1
343.485000E+0	1.853020E+1
343.315000E+0	1.881468E+1
343.160000E+0	1.854079E+1
343.000000E+0	1.867362E+1
342.830000E+0	1.872533E+1
342.665000E+0	1.882874E+1
342.505000E+0	1.900148E+1
342.355000E+0	1.897683E+1
342.200000E+0	1.947640E+1
342.020000E+0	1.884170E+1
341.860000E+0	1.934940E+1
341.690000E+0	1.924600E+1
341.520000E+0	1.948224E+1
341.365000E+0	1.987830E+1
341.215000E+0	1.967737E+1
341.040000E+0	1.993001E+1
340.890000E+0	2.066234E+1
340.735000E+0	2.032380E+1
340.570000E+0	2.029915E+1
340.415000E+0	2.076931E+1
340.250000E+0	2.068693E+1
340.090000E+0	2.089979E+1
339.915000E+0	2.127822E+1
339.740000E+0	2.150502E+1
339.580000E+0	2.204100E+1
339.430000E+0	2.224316E+1
339.260000E+0	2.202338E+1
339.100000E+0	2.262164E+1
338.945000E+0	2.284260E+1
338.805000E+0	2.307651E+1
338.625000E+0	2.365359E+1
338.475000E+0	2.419078E+1
338.310000E+0	2.457145E+1
338.150000E+0	2.503580E+1
337.990000E+0	2.555530E+1
337.830000E+0	2.639090E+1
337.655000E+0	2.659906E+1
337.490000E+0	2.759100E+1
337.335000E+0	2.874052E+1
337.165000E+0	2.863830E+1
337.015000E+0	2.951635E+1
336.835000E+0	3.068815E+1
336.650000E+0	3.117941E+1
336.485000E+0	3.217144E+1
336.350000E+0	3.343382E+1
336.195000E+0	3.430112E+1
336.015000E+0	3.524969E+1
335.845000E+0	3.622993E+1
335.685000E+0	3.777316E+1
335.535000E+0	3.873694E+1
335.380000E+0	4.047062E+1
335.230000E+0	4.184698E+1
335.075000E+0	4.335609E+1
334.905000E+0	4.508270E+1
334.730000E+0	4.681284E+1
334.565000E+0	4.864172E+1
334.405000E+0	5.049518E+1
334.260000E+0	5.244511E+1
334.095000E+0	5.436335E+1
333.930000E+0	5.627557E+1
333.775000E+0	5.854052E+1
333.615000E+0	6.039876E+1
333.440000E+0	6.273653E+1
333.275000E+0	6.523418E+1
333.115000E+0	6.770716E+1
332.950000E+0	7.053025E+1
332.790000E+0	7.340521E+1
332.630000E+0	7.614503E+1
332.475000E+0	7.929725E+1
332.335000E+0	8.234735E+1
332.165000E+0	8.559719E+1
331.980000E+0	8.877071E+1
331.820000E+0	9.245665E+1
331.650000E+0	9.603323E+1
331.485000E+0	9.953813E+1
331.320000E+0	1.036107E+2
331.165000E+0	1.075139E+2
331.005000E+0	1.119604E+2
330.830000E+0	1.168287E+2
330.670000E+0	1.215302E+2
330.515000E+0	1.261903E+2
330.345000E+0	1.312289E+2
330.190000E+0	1.366917E+2
330.020000E+0	1.421252E+2
329.865000E+0	1.481606E+2
329.705000E+0	1.543229E+2
329.530000E+0	1.600584E+2
329.365000E+0	1.669751E+2
329.220000E+0	1.738838E+2
329.045000E+0	1.809381E+2
328.895000E+0	1.882980E+2
328.735000E+0	1.958753E+2
328.575000E+0	2.042331E+2
328.410000E+0	2.122546E+2
328.235000E+0	2.212471E+2
328.070000E+0	2.302088E+2
327.900000E+0	2.394327E+2
327.750000E+0	2.493900E+2
327.610000E+0	2.592570E+2
327.440000E+0	2.700571E+2
327.270000E+0	2.805139E+2
327.090000E+0	2.919087E+2
326.940000E+0	3.038677E+2
326.775000E+0	3.158512E+2
326.610000E+0	3.284061E+2
326.465000E+0	3.421209E+2
326.305000E+0	3.555067E+2
326.150000E+0	3.697376E+2
325.980000E+0	3.841377E+2
325.825000E+0	3.990937E+2
325.680000E+0	4.142366E+2
325.530000E+0	4.300434E+2
325.365000E+0	4.462231E+2
325.200000E+0	4.629408E+2
325.025000E+0	4.800547E+2
324.845000E+0	4.978245E+2
324.670000E+0	5.159348E+2
324.510000E+0	5.342322E+2
324.345000E+0	5.539461E+2
324.180000E+0	5.735283E+2
324.010000E+0	5.938682E+2
323.860000E+0	6.151573E+2
323.705000E+0	6.369061E+2
323.535000E+0	6.583973E+2
323.375000E+0	6.811449E+2
323.220000E+0	7.041950E+2
323.050000E+0	7.278777E+2
322.885000E+0	7.517132E+2
322.740000E+0	7.764375E+2
322.570000E+0	8.017259E+2
322.405000E+0	8.271870E+2
322.240000E+0	8.533612E+2
322.070000E+0	8.786514E+2
321.925000E+0	9.058514E+2
321.765000E+0	9.328460E+2
321.600000E+0	9.606890E+2
321.430000E+0	9.891182E+2
321.275000E+0	1.017533E+3
321.120000E+0	1.046572E+3
320.955000E+0	1.075391E+3
320.775000E+0	1.104915E+3
320.630000E+0	1.135059E+3
320.465000E+0	1.165119E+3
320.295000E+0	1.195860E+3
320.120000E+0	1.226418E+3
319.960000E+0	1.258056E+3
319.820000E+0	1.289807E+3
319.650000E+0	1.321744E+3
319.500000E+0	1.354065E+3
319.330000E+0	1.386234E+3
319.165000E+0	1.419037E+3
319.005000E+0	1.451547E+3
318.830000E+0	1.484882E+3
318.690000E+0	1.518207E+3
318.525000E+0	1.551870E+3
318.360000E+0	1.585798E+3
318.195000E+0	1.620375E+3
318.040000E+0	1.654420E+3
317.870000E+0	1.688658E+3
317.705000E+0	1.723461E+3
317.540000E+0	1.758671E+3
317.380000E+0	1.792966E+3
317.240000E+0	1.828230E+3
317.060000E+0	1.864152E+3
316.895000E+0	1.899005E+3
316.740000E+0	1.934551E+3
316.565000E+0	1.970509E+3
316.410000E+0	2.005968E+3
316.250000E+0	2.041296E+3
316.090000E+0	2.077886E+3
315.935000E+0	2.113353E+3
315.770000E+0	2.149957E+3
315.605000E+0	2.186126E+3
315.445000E+0	2.222866E+3
315.285000E+0	2.258005E+3
315.135000E+0	2.294405E+3
314.960000E+0	2.330703E+3
314.805000E+0	2.367305E+3
314.630000E+0	2.403111E+3
314.460000E+0	2.439470E+3
314.300000E+0	2.475761E+3
314.125000E+0	2.511921E+3
313.970000E+0	2.548127E+3
313.805000E+0	2.584467E+3
313.650000E+0	2.621088E+3
313.500000E+0	2.657294E+3
313.340000E+0	2.693802E+3
313.150000E+0	2.730160E+3
313.000000E+0	2.766773E+3
312.835000E+0	2.802775E+3
312.695000E+0	2.839099E+3
312.530000E+0	2.875135E+3
312.365000E+0	2.910581E+3
312.185000E+0	2.947140E+3
312.020000E+0	2.983073E+3
311.870000E+0	3.019196E+3
311.705000E+0	3.056030E+3
311.565000E+0	3.090733E+3
311.410000E+0	3.126814E+3
311.245000E+0	3.162848E+3
311.080000E+0	3.199055E+3
310.910000E+0	3.234867E+3
310.735000E+0	3.270228E+3
310.575000E+0	3.305423E+3
310.400000E+0	3.340929E+3
310.240000E+0	3.375976E+3
310.090000E+0	3.410581E+3
309.930000E+0	3.446610E+3
309.765000E+0	3.482254E+3
309.605000E+0	3.517025E+3
309.435000E+0	3.551803E+3
309.290000E+0	3.586997E+3
309.150000E+0	3.622523E+3
308.970000E+0	3.656815E+3
308.795000E+0	3.691400E+3
308.640000E+0	3.725775E+3
308.490000E+0	3.760864E+3
308.325000E+0	3.795845E+3
308.170000E+0	3.830715E+3
308.000000E+0	3.864610E+3
307.830000E+0	3.898828E+3
307.655000E+0	3.933822E+3
307.495000E+0	3.967665E+3
307.335000E+0	4.002505E+3
307.165000E+0	4.037038E+3
306.990000E+0	4.072160E+3
306.835000E+0	4.106491E+3
306.680000E+0	4.141285E+3
306.510000E+0	4.175566E+3
306.345000E+0	4.209640E+3
306.165000E+0	4.243642E+3
306.015000E+0	4.278520E+3
305.865000E+0	4.311962E+3
305.690000E+0	4.346572E+3
305.515000E+0	4.380613E+3
305.360000E+0	4.415162E+3
305.210000E+0	4.449109E+3
305.055000E+0	4.482792E+3
304.900000E+0	4.516757E+3
304.725000E+0	4.551354E+3
304.560000E+0	4.585333E+3
304.390000E+0	4.618442E+3
304.245000E+0	4.651713E+3
304.080000E+0	4.684889E+3
303.925000E+0	4.718952E+3
303.760000E+0	4.752801E+3
303.610000E+0	4.786128E+3
303.465000E+0	4.818486E+3
303.300000E+0	4.853122E+3
303.125000E+0	4.885176E+3
302.955000E+0	4.917492E+3
302.790000E+0	4.951652E+3
302.640000E+0	4.983943E+3
302.465000E+0	5.016589E+3
302.310000E+0	5.048718E+3
302.135000E+0	5.082242E+3
301.960000E+0	5.115431E+3
301.820000E+0	5.149482E+3
301.655000E+0	5.181275E+3
301.495000E+0	5.213588E+3
301.330000E+0	5.246242E+3
301.175000E+0	5.279780E+3
300.985000E+0	5.312000E+3
300.820000E+0	5.345173E+3
300.670000E+0	5.377683E+3
300.505000E+0	5.412102E+3
300.335000E+0	5.445739E+3
300.200000E+0	5.478341E+3
300.040000E+0	5.510958E+3
299.870000E+0	5.544664E+3
299.720000E+0	5.577263E+3
299.565000E+0	5.609682E+3
299.400000E+0	5.642992E+3
299.250000E+0	5.675521E+3
299.070000E+0	5.708280E+3
298.905000E+0	5.739924E+3
298.730000E+0	5.774926E+3
298.570000E+0	5.805791E+3
298.430000E+0	5.839631E+3
298.255000E+0	5.872892E+3
298.095000E+0	5.904466E+3
297.970000E+0	5.938275E+3
297.800000E+0	5.971116E+3
297.635000E+0	6.003592E+3
297.470000E+0	6.035838E+3
297.295000E+0	6.068343E+3
297.115000E+0	6.101007E+3
296.960000E+0	6.135080E+3
296.805000E+0	6.165578E+3
296.630000E+0	6.200041E+3
296.475000E+0	6.232327E+3
296.310000E+0	6.265295E+3
296.140000E+0	6.297874E+3
295.965000E+0	6.331467E+3
295.810000E+0	6.364766E+3
295.665000E+0	6.397648E+3
295.520000E+0	6.429771E+3
295.375000E+0	6.463586E+3
295.190000E+0	6.495887E+3
295.020000E+0	6.529391E+3
294.850000E+0	6.562286E+3
294.680000E+0	6.593570E+3
294.500000E+0	6.627709E+3
294.355000E+0	6.660852E+3
294.200000E+0	6.693201E+3
294.035000E+0	6.727403E+3
293.870000E+0	6.759289E+3
293.705000E+0	6.793739E+3
293.555000E+0	6.826221E+3
293.380000E+0	6.860476E+3
293.215000E+0	6.894352E+3
293.045000E+0	6.927099E+3
292.885000E+0	6.961352E+3
292.725000E+0	6.994739E+3
292.570000E+0	7.028489E+3
292.405000E+0	7.062622E+3
292.250000E+0	7.095967E+3
292.095000E+0	7.128843E+3
291.935000E+0	7.162482E+3
291.760000E+0	7.196332E+3
291.620000E+0	7.229207E+3
291.435000E+0	7.263538E+3
291.275000E+0	7.297687E+3
291.130000E+0	7.330168E+3
290.950000E+0	7.364644E+3
290.790000E+0	7.398233E+3
290.610000E+0	7.430602E+3
290.475000E+0	7.466307E+3
290.280000E+0	7.500534E+3
290.130000E+0	7.534305E+3
289.990000E+0	7.568653E+3
289.820000E+0	7.603447E+3
289.670000E+0	7.636252E+3
289.495000E+0	7.670630E+3
289.340000E+0	7.705341E+3
289.180000E+0	7.739034E+3
289.020000E+0	7.772815E+3
288.855000E+0	7.809014E+3
288.690000E+0	7.840937E+3
288.510000E+0	7.876903E+3
288.360000E+0	7.910901E+3
288.210000E+0	7.945682E+3
288.040000E+0	7.978279E+3
287.890000E+0	8.015026E+3
287.720000E+0	8.048074E+3
287.560000E+0	8.083132E+3
287.415000E+0	8.117843E+3
287.245000E+0	8.152665E+3
287.080000E+0	8.185306E+3
286.910000E+0	8.219874E+3
286.735000E+0	8.256443E+3
286.585000E+0	8.289411E+3
286.410000E+0	8.324466E+3
286.255000E+0	8.361005E+3
286.090000E+0	8.396153E+3
285.940000E+0	8.429743E+3
285.780000E+0	8.464260E+3
285.605000E+0	8.499773E+3
285.440000E+0	8.535633E+3
285.290000E+0	8.570052E+3
285.135000E+0	8.606397E+3
284.965000E+0	8.644195E+3
284.805000E+0	8.680826E+3
284.615000E+0	8.715846E+3
284.455000E+0	8.752583E+3
284.300000E+0	8.786957E+3
284.155000E+0	8.823781E+3
283.970000E+0	8.858154E+3
283.825000E+0	8.894385E+3
283.660000E+0	8.931610E+3
283.495000E+0	8.969749E+3
283.340000E+0	9.003999E+3
283.170000E+0	9.041743E+3
283.010000E+0	9.077174E+3
282.865000E+0	9.112705E+3
282.695000E+0	9.152093E+3
282.535000E+0	9.186105E+3
282.375000E+0	9.223954E+3
282.205000E+0	9.261119E+3
282.055000E+0	9.296963E+3
281.885000E+0	9.333090E+3
281.730000E+0	9.370007E+3
281.550000E+0	9.408165E+3
281.405000E+0	9.444247E+3
281.230000E+0	9.481820E+3
281.050000E+0	9.519382E+3
280.905000E+0	9.557266E+3
280.740000E+0	9.594249E+3
280.580000E+0	9.631662E+3
280.425000E+0	9.669828E+3
280.255000E+0	9.706466E+3
280.105000E+0	9.746225E+3
279.935000E+0	9.784054E+3
279.760000E+0	9.822774E+3
279.610000E+0	9.860845E+3
279.440000E+0	9.899165E+3
279.270000E+0	9.936464E+3
279.105000E+0	9.975071E+3
278.945000E+0	1.001362E+4
278.800000E+0	1.005212E+4
278.635000E+0	1.009031E+4
278.455000E+0	1.012910E+4
278.320000E+0	1.016771E+4
278.155000E+0	1.020722E+4
278.000000E+0	1.024623E+4
277.815000E+0	1.028650E+4
277.665000E+0	1.032481E+4
277.515000E+0	1.036406E+4
277.345000E+0	1.040373E+4
277.180000E+0	1.044323E+4
277.005000E+0	1.048290E+4
276.850000E+0	1.052230E+4
276.705000E+0	1.056221E+4
276.535000E+0	1.060244E+4
276.375000E+0	1.064233E+4
276.205000E+0	1.068274E+4
276.045000E+0	1.072336E+4
275.895000E+0	1.076314E+4
275.730000E+0	1.080422E+4
275.545000E+0	1.084270E+4
275.375000E+0	1.088483E+4
275.220000E+0	1.092526E+4
275.055000E+0	1.096725E+4
274.905000E+0	1.100841E+4
274.730000E+0	1.105036E+4
274.580000E+0	1.108962E+4
274.415000E+0	1.113269E+4
274.255000E+0	1.117247E+4
274.100000E+0	1.121330E+4
273.920000E+0	1.125493E+4
273.770000E+0	1.129683E+4
273.590000E+0	1.133877E+4
273.435000E+0	1.137963E+4
273.275000E+0	1.142340E+4
273.110000E+0	1.146515E+4
272.955000E+0	1.150708E+4
272.795000E+0	1.154945E+4
272.630000E+0	1.159316E+4
272.470000E+0	1.163475E+4
272.320000E+0	1.167686E+4
272.160000E+0	1.171730E+4
271.990000E+0	1.176076E+4
271.840000E+0	1.180393E+4
271.680000E+0	1.184740E+4
271.510000E+0	1.189030E+4
271.345000E+0	1.193380E+4
271.190000E+0	1.197748E+4
271.040000E+0	1.201905E+4
270.850000E+0	1.206280E+4
270.690000E+0	1.210761E+4
270.525000E+0	1.215033E+4
270.360000E+0	1.219498E+4
270.205000E+0	1.223877E+4
270.050000E+0	1.228320E+4
269.805000E+0	1.236261E+4
269.765000E+0	1.240540E+4
269.795000E+0	1.244919E+4
269.870000E+0	1.249210E+4
269.975000E+0	1.253415E+4
270.075000E+0	1.257237E+4
270.195000E+0	1.261324E+4
270.355000E+0	1.264730E+4
270.535000E+0	1.267525E+4
270.690000E+0	1.270131E+4
270.845000E+0	1.272476E+4
271.050000E+0	1.274456E+4
271.225000E+0	1.276299E+4
271.405000E+0	1.277630E+4
271.585000E+0	1.278334E+4
271.760000E+0	1.278716E+4
271.955000E+0	1.278812E+4
272.130000E+0	1.278648E+4
272.335000E+0	1.278164E+4
272.510000E+0	1.277767E+4
272.705000E+0	1.276792E+4
272.885000E+0	1.275543E+4
273.055000E+0	1.274056E+4
273.250000E+0	1.272217E+4
273.450000E+0	1.270203E+4
273.615000E+0	1.268152E+4
273.805000E+0	1.265750E+4
273.995000E+0	1.263546E+4
274.170000E+0	1.260815E+4
274.335000E+0	1.257966E+4
274.545000E+0	1.255198E+4
274.725000E+0	1.252189E+4
274.905000E+0	1.249009E+4
275.075000E+0	1.245786E+4
275.275000E+0	1.242524E+4
275.450000E+0	1.239291E+4
275.645000E+0	1.235686E+4
275.790000E+0	1.232114E+4
275.975000E+0	1.228622E+4
276.155000E+0	1.224754E+4
276.340000E+0	1.220905E+4
276.515000E+0	1.217224E+4
276.690000E+0	1.213299E+4
276.865000E+0	1.209359E+4
277.045000E+0	1.205482E+4
277.205000E+0	1.201853E+4
277.370000E+0	1.197376E+4
277.535000E+0	1.193394E+4
277.705000E+0	1.189253E+4
277.885000E+0	1.185058E+4
278.030000E+0	1.181038E+4
278.220000E+0	1.177365E+4
278.395000E+0	1.172856E+4
278.550000E+0	1.169011E+4
278.730000E+0	1.164713E+4
278.905000E+0	1.160422E+4
279.065000E+0	1.156388E+4
279.240000E+0	1.152488E+4
279.405000E+0	1.148683E+4
279.585000E+0	1.144341E+4
279.730000E+0	1.140240E+4
279.910000E+0	1.135944E+4
280.090000E+0	1.132011E+4
280.235000E+0	1.127846E+4
280.410000E+0	1.123729E+4
280.580000E+0	1.119627E+4
280.740000E+0	1.115529E+4
280.925000E+0	1.111420E+4
281.095000E+0	1.107364E+4
281.255000E+0	1.103105E+4
281.410000E+0	1.099000E+4
281.585000E+0	1.094771E+4
281.730000E+0	1.090722E+4
281.895000E+0	1.086990E+4
282.065000E+0	1.082923E+4
282.225000E+0	1.078535E+4
282.390000E+0	1.074871E+4
282.545000E+0	1.070791E+4
282.700000E+0	1.066894E+4
282.875000E+0	1.062941E+4
283.035000E+0	1.058817E+4
283.195000E+0	1.054732E+4
283.360000E+0	1.050934E+4
283.520000E+0	1.046986E+4
283.680000E+0	1.043143E+4
283.835000E+0	1.039067E+4
284.010000E+0	1.035412E+4
284.175000E+0	1.031470E+4
284.340000E+0	1.027629E+4
284.505000E+0	1.023878E+4
284.660000E+0	1.020075E+4
284.835000E+0	1.016208E+4
284.985000E+0	1.012386E+4
285.140000E+0	1.008281E+4
285.320000E+0	1.004760E+4
285.490000E+0	1.000934E+4
285.655000E+0	9.971933E+3
285.795000E+0	9.934315E+3
285.955000E+0	9.897182E+3
286.115000E+0	9.858496E+3
286.295000E+0	9.821453E+3
286.460000E+0	9.783951E+3
286.620000E+0	9.747167E+3
286.785000E+0	9.707404E+3
286.940000E+0	9.669700E+3
287.100000E+0	9.631836E+3
287.270000E+0	9.594736E+3
287.440000E+0	9.561454E+3
287.600000E+0	9.524969E+3
287.745000E+0	9.487614E+3
287.925000E+0	9.450553E+3
288.070000E+0	9.414897E+3
288.230000E+0	9.379227E+3
288.400000E+0	9.341983E+3
288.565000E+0	9.305404E+3
288.745000E+0	9.268982E+3
288.900000E+0	9.234601E+3
289.055000E+0	9.198240E+3
289.215000E+0	9.162741E+3
289.380000E+0	9.126227E+3
289.545000E+0	9.088973E+3
289.710000E+0	9.053322E+3
289.860000E+0	9.018997E+3
290.025000E+0	8.984795E+3
290.190000E+0	8.948727E+3
290.360000E+0	8.913131E+3
290.515000E+0	8.879368E+3
290.675000E+0	8.843087E+3
290.845000E+0	8.808646E+3
290.990000E+0	8.771712E+3
291.150000E+0	8.738984E+3
291.335000E+0	8.704920E+3
291.485000E+0	8.670097E+3
291.630000E+0	8.636041E+3
291.810000E+0	8.601063E+3
291.975000E+0	8.567500E+3
292.120000E+0	8.533452E+3
292.275000E+0	8.499287E+3
292.440000E+0	8.462999E+3
292.610000E+0	8.427347E+3
292.775000E+0	8.393617E+3
292.945000E+0	8.360248E+3
293.090000E+0	8.327339E+3
293.260000E+0	8.293814E+3
293.440000E+0	8.257854E+3
293.590000E+0	8.225971E+3
293.760000E+0	8.191382E+3
293.910000E+0	8.157230E+3
294.090000E+0	8.124772E+3
294.255000E+0	8.090137E+3
294.410000E+0	8.055954E+3
294.565000E+0	8.023372E+3
294.725000E+0	7.989076E+3
294.895000E+0	7.955264E+3
295.035000E+0	7.923200E+3
295.215000E+0	7.888211E+3
295.370000E+0	7.854599E+3
295.530000E+0	7.822507E+3
295.700000E+0	7.790881E+3
295.860000E+0	7.757685E+3
296.020000E+0	7.725832E+3
296.190000E+0	7.693252E+3
296.355000E+0	7.660885E+3
296.525000E+0	7.627256E+3
296.690000E+0	7.593874E+3
296.855000E+0	7.558500E+3
297.005000E+0	7.526931E+3
297.155000E+0	7.493583E+3
297.310000E+0	7.461917E+3
297.450000E+0	7.428393E+3
297.635000E+0	7.396501E+3
297.785000E+0	7.364098E+3
297.965000E+0	7.332602E+3
298.130000E+0	7.298876E+3
298.295000E+0	7.267540E+3
298.455000E+0	7.236279E+3
298.605000E+0	7.203401E+3
298.770000E+0	7.171925E+3
298.945000E+0	7.139645E+3
299.095000E+0	7.106982E+3
299.245000E+0	7.075773E+3
299.430000E+0	7.042947E+3
299.600000E+0	7.012328E+3
299.765000E+0	6.980721E+3
299.920000E+0	6.948080E+3
300.085000E+0	6.914870E+3
300.255000E+0	6.883780E+3
300.405000E+0	6.851607E+3
300.570000E+0	6.820204E+3
300.720000E+0	6.788226E+3
300.895000E+0	6.757111E+3
301.055000E+0	6.726030E+3
301.225000E+0	6.693338E+3
301.360000E+0	6.662492E+3
301.525000E+0	6.630652E+3
301.710000E+0	6.599675E+3
301.865000E+0	6.569153E+3
302.020000E+0	6.538487E+3
302.175000E+0	6.507617E+3
302.345000E+0	6.477208E+3
302.510000E+0	6.445507E+3
302.675000E+0	6.414553E+3
302.845000E+0	6.383759E+3
303.010000E+0	6.351877E+3
303.175000E+0	6.321785E+3
303.340000E+0	6.290627E+3
303.485000E+0	6.258284E+3
303.645000E+0	6.227139E+3
303.810000E+0	6.195377E+3
303.950000E+0	6.165793E+3
304.125000E+0	6.133782E+3
304.305000E+0	6.104113E+3
304.460000E+0	6.072698E+3
304.630000E+0	6.041784E+3
304.800000E+0	6.011042E+3
304.955000E+0	5.981699E+3
305.105000E+0	5.949676E+3
305.265000E+0	5.919377E+3
305.430000E+0	5.888532E+3
305.580000E+0	5.858343E+3
305.750000E+0	5.827429E+3
305.910000E+0	5.797669E+3
306.070000E+0	5.768127E+3
306.230000E+0	5.738481E+3
306.375000E+0	5.708408E+3
306.545000E+0	5.677346E+3
306.735000E+0	5.647597E+3
306.880000E+0	5.616813E+3
307.025000E+0	5.587293E+3
307.200000E+0	5.556121E+3
307.365000E+0	5.526869E+3
307.540000E+0	5.496766E+3
307.690000E+0	5.466016E+3
307.850000E+0	5.435837E+3
308.005000E+0	5.406252E+3
308.175000E+0	5.375907E+3
308.335000E+0	5.345948E+3
308.500000E+0	5.316512E+3
308.675000E+0	5.285648E+3
308.840000E+0	5.256976E+3
309.005000E+0	5.226743E+3
309.160000E+0	5.195958E+3
309.305000E+0	5.165740E+3
309.475000E+0	5.134819E+3
309.630000E+0	5.105114E+3
309.815000E+0	5.075333E+3
309.980000E+0	5.044288E+3
310.135000E+0	5.015398E+3
310.295000E+0	4.984664E+3
310.470000E+0	4.955002E+3
310.605000E+0	4.924297E+3
310.780000E+0	4.895208E+3
310.945000E+0	4.865052E+3
311.095000E+0	4.834280E+3
311.265000E+0	4.804588E+3
311.430000E+0	4.774140E+3
311.600000E+0	4.743767E+3
311.760000E+0	4.713792E+3
