120000	17.530001	0.499099
100000	23.420000	0.493558
80000	35.150002	0.554527
60000	61.320000	1.008762
40000	154.389999	3.460909
35000	233.619995	5.447527
30000	543.909973	30.468378
29000	1014.150024	228.2043
28480	5335.310059	4042.209961
